t,H-Concentration,O-Concentration,OH-Concentration,H2-Concentration,H2O-Concentration,O2-Concentration,HO2-Concentration,H2O2-Concentration,H-Reaction_rate,O-Reaction_rate,OH-Reaction_rate,H2-Reaction_rate,H2O-Reaction_rate,O2-Reaction_rate,HO2-Reaction_rate,H2O2-Reaction_rate,T
5.600000000000002e-15,1.684225426603702,0.40385521160972815,0.1856095400412009,0.9770018846161219,0.08808062590941598,0.6612272989180537,1.229952914847e-08,2.2443998753876706e-12,8354127094398.555,-3868737700786.7646,-11401214792543.166,-2961845935664.219,4485390175861.259,5392281941265.935,-782813.7305877339,282.13104604643877,1500.0
5.700000000000002e-15,1.6850367685518626,0.40349012186403843,0.1844978065886606,0.9767058281267699,0.08852687819002891,0.6617425844550322,1.2221331220768186e-08,2.2723356492318706e-12,7877745719737.261,-3437688430674.0366,-10839196885114.707,-2959332096623.587,4440058069561.3955,4918414403888.441,-781051.3631024271,276.5960953649206,1500.0
5.800000000000002e-15,1.6858019581631922,0.4031667702949763,0.18344057947648065,0.9764100087959581,0.08896871631023567,0.6622119548135167,1.214333704932049e-08,2.299721425311557e-12,7430752638326.569,-3033673618814.249,-10310712793985.213,-2957099330785.3076,4397079797716.939,4473654086017.012,-778746.8811440852,271.1311547462659,1500.0
5.900000000000002e-15,1.6865238375129843,0.40288254216402586,0.1824346161413742,0.9761143995309309,0.08940636760676242,0.6626382249759935,1.2065598397356698e-08,2.326564222554053e-12,7011268282620.389,-2654969284036.5938,-9813611168881.316,-2955127943161.361,4356299773999.856,4056141115140.825,-775947.5341688582,265.7365280252824,1500.0
6.000000000000002e-15,1.6872050714452262,0.4026349854158646,0.18147687663969825,0.9758189750928757,0.08984004486822621,0.6630240345475896,1.1988162626569256e-08,2.3528710804415762e-12,6617541663738.56,-2299968638144.7236,-9345889248209.75,-2953399619446.2925,4317573797769.9404,3664142816728.7837,-772696.9305246087,260.41241462487017,1500.0
6.100000000000002e-15,1.6878481518717225,0.4024218066318949,0.18056451893239256,0.9755237120522348,0.09026994658779106,0.6633718520105091,1.1911072778130193e-08,2.378649057532405e-12,6247945169975.073,-1967177478993.9526,-8905686600591.4,-2951897359935.407,4280768459506.02,3296048578819.7246,-769035.2180197284,255.1589120309949,1500.0
6.200000000000002e-15,1.6884554173682242,0.4022408532760171,0.17969487602726397,0.9752285885775974,0.09069625880506896,0.6636839941090527,1.1834368162058165e-08,2.403905213743361e-12,5900960180684.897,-1655201061690.547,-8491268515684.061,-2950605333744.542,4245759883493.899,2950355611689.8794,-764999.5008434773,249.97603273083064,1500.0
6.300000000000002e-15,1.6890290605253857,0.4020901069285748,0.17886544761379586,0.9749335843579144,0.09111915569102229,0.6639626331227901,1.1758084544030648e-08,2.4286466054277587e-12,5575170586470.306,-1362738262892.5747,-8101018383884.75,-2949508804937.6665,4212433083712.047,2625662541911.8184,-760624.0430852228,244.86370950167463,1500.0
6.400000000000002e-15,1.6895711314617352,0.40196767997058264,0.1780738962278582,0.9746386805664603,0.09153879974516145,0.6642098003434915,1.1682254207835038e-08,2.452880284416289e-12,5269258919188.569,-1088578144964.6525,-7733433057271.819,-2948594082912.67,4180681529684.6733,2320665591976.4775,-755940.400288561,239.82179705169773,1500.0
6.500000000000002e-15,1.6900835471075297,0.4018718071028147,0.17731803656011463,0.9743438597617577,0.09195534259848877,0.6644273952599078,1.160690621143337e-08,2.476613290979911e-12,4981999115175.777,-831593388354.7551,-7387114430755.91,-2947848444284.922,4150406477328.9575,2034151421633.6401,-750977.6359117371,234.85007914234086,1500.0
6.600000000000002e-15,1.6905681182716417,0.40180082089732677,0.17659580373603004,0.9740491055957242,0.09236892763190502,0.6646172123328018,1.1532067226003387e-08,2.499852627897392e-12,4712238516935.287,-590723737163.8496,-7060748898982.587,-2947259961399.245,4121515525074.354,1764979301068.9065,-745762.812670746,229.9482923418625,1500.0
6.700000000000002e-15,1.6910265455783522,0.4017531553142225,0.175905258380381,0.9737544028594568,0.09277968942977177,0.6647809369775282,1.1457761358737161e-08,2.522605267371172e-12,4458899276602.865,-364977399586.85455,-6753108763584.042,-2946817503460.796,4093922616886.756,1512082513237.9302,-740320.9760082976,225.11612064697445,1500.0
6.8000000000000024e-15,1.6914604186744846,0.40172734628845486,0.17524458780169452,0.9734597374935158,0.0931877535738432,0.6649201447814485,1.1384010084774829e-08,2.5448781544216953e-12,4220977851852.1157,-153430675647.51373,-6463051496097.974,-2946510721198.913,4067547910439.082,1274467865108.0354,-734675.1860973624,220.353193192171,1500.0
6.9000000000000025e-15,1.6918712268040468,0.40172202211354086,0.17461209372713007,0.973165096474802,0.09359323760162523,0.6650363119654525,1.131083255282716e-08,2.566678198229595e-12,3997537618830.2705,44778801798.70339,-6189511244873.397,-2946329971815.1147,4042317149044.382,1051208375646.2227,-728846.7259994512,215.65909262726075,1500.0
7.0000000000000025e-15,1.692260377477445,0.401735886547325,0.17400617048745973,0.9728704676144839,0.09399625278135124,0.6651308338510977,1.1238246152581956e-08,2.588012255317518e-12,3787696644343.9517,230463326627.5814,-5931484903600.72,-2946266202559.8306,4018160693404.897,841431164428.5181,-722855.4306607749,211.0333709096162,1500.0
7.1000000000000026e-15,1.6926291916654737,0.4017677230328717,0.17342531088462404,0.972575839612343,0.09439690352686472,0.6652050201089443,1.1166266324651022e-08,2.608887136740851e-12,3590629989721.373,404382917877.18475,-5688034595438.453,-2946310962893.362,3995013623905.2466,644319743341.1758,-716719.6403920422,206.47554350917886,1500.0
7.200000000000002e-15,1.6929789065435337,0.4018163921361537,0.17286810314024567,0.9722812020285007,0.09479528757952564,0.6652600974745013,1.1094906616476155e-08,2.6293096075166084e-12,3405567444369.672,567247358954.4769,-5458285007433.224,-2946456376818.5234,3972815513376.449,459111777805.43427,-710456.2709977361,201.98509060359768,1500.0
